node_id,longitude,latitude,node_type,source_id
N12d4955999_41d8911838,12.4955999,41.8911838,road_vertex,way/201947386
N12d4956031_41d8957253,12.4956031,41.8957253,road_vertex,way/23328154
N12d4956052_41d8859089,12.4956052,41.8859089,road_vertex,way/23591343
N12d4956052_41d8950586,12.4956052,41.8950586,road_vertex,way/189558676
N12d4956068_41d8839406,12.4956068,41.8839406,road_vertex,way/528739174
N12d4956101_41d8946029,12.4956101,41.8946029,road_vertex,way/1363660973
N12d4956102_41d8853172,12.4956102,41.8853172,road_vertex,way/366647670
N12d4956156_41d8869912,12.4956156,41.8869912,road_vertex,way/1359444548
N12d4956159_41d8900280,12.4956159,41.8900280,road_vertex,way/140072987
N12d4956203_41d8868729,12.4956203,41.8868729,road_vertex,way/233833352
N12d4956204_41d8922668,12.4956204,41.8922668,road_vertex,way/1217979209
N12d4956211_41d8934409,12.4956211,41.8934409,road_vertex,way/232886171
N12d4956235_41d8900502,12.4956235,41.8900502,road_vertex,way/140072987
N12d4956248_41d8904009,12.4956248,41.8904009,road_vertex,way/1364314164
N12d4956262_41d8835892,12.4956262,41.8835892,road_vertex,way/135617265
N12d4956283_41d8908544,12.4956283,41.8908544,road_vertex,way/201947386
N12d4956303_41d8859820,12.4956303,41.8859820,road_vertex,way/1324396720
N12d4956325_41d8854684,12.4956325,41.8854684,road_vertex,way/1415689570
N12d4956343_41d8861171,12.4956343,41.8861171,road_vertex,way/23591344
N12d4956345_41d8957443,12.4956345,41.8957443,road_vertex,way/1413817751
N12d4956357_41d8838499,12.4956357,41.8838499,road_vertex,way/135617266
N12d4956383_41d8937537,12.4956383,41.8937537,road_vertex,way/348422497
N12d4956441_41d8906733,12.4956441,41.8906733,road_vertex,way/24491737
N12d4956484_41d8869549,12.4956484,41.8869549,road_vertex,way/22890428
N12d4956494_41d8860386,12.4956494,41.8860386,road_vertex,way/1324396719
N12d4956509_41d8839375,12.4956509,41.8839375,road_vertex,way/528739174
N12d4956523_41d8924762,12.4956523,41.8924762,road_vertex,way/1217979210
N12d4956574_41d8852064,12.4956574,41.8852064,road_vertex,way/95644996
N12d4956640_41d8869829,12.4956640,41.8869829,road_vertex,way/22890428
N12d4956643_41d8853897,12.4956643,41.8853897,road_vertex,way/1415689570
N12d4956653_41d8957603,12.4956653,41.8957603,road_vertex,way/1413817751
N12d4956658_41d8870381,12.4956658,41.8870381,road_vertex,way/1359444548
N12d4956659_41d8849043,12.4956659,41.8849043,road_vertex,way/1418954977
N12d4956663_41d8934387,12.4956663,41.8934387,road_vertex,way/232886171
N12d4956708_41d8905396,12.4956708,41.8905396,road_vertex,way/352157304
N12d4956710_41d8922979,12.4956710,41.8922979,road_vertex,way/1217979209
N12d4956739_41d8861086,12.4956739,41.8861086,road_vertex,way/758384717
N12d4956743_41d8851700,12.4956743,41.8851700,road_vertex,way/95644996
N12d4956746_41d8848824,12.4956746,41.8848824,road_vertex,way/1418954978
N12d4956787_41d8834802,12.4956787,41.8834802,road_vertex,way/546928431
N12d4956793_41d8946225,12.4956793,41.8946225,road_vertex,way/23569690
N12d4956805_41d8853039,12.4956805,41.8853039,road_vertex,way/366647670
N12d4956813_41d8848847,12.4956813,41.8848847,road_vertex,way/1418954978
N12d4956836_41d8905267,12.4956836,41.8905267,road_vertex,way/352157303
N12d4956860_41d8848489,12.4956860,41.8848489,road_vertex,way/1418954977
N12d4956876_41d8842776,12.4956876,41.8842776,road_vertex,way/1052648698
N12d4956878_41d8839427,12.4956878,41.8839427,road_vertex,way/528739174
N12d4956883_41d8870137,12.4956883,41.8870137,road_vertex,way/22890428
N12d4956895_41d8900931,12.4956895,41.8900931,road_vertex,way/140072982
N12d4956911_41d8924997,12.4956911,41.8924997,road_vertex,way/1363661959
N12d4956913_41d8851356,12.4956913,41.8851356,road_vertex,way/95644996
N12d4956928_41d8957720,12.4956928,41.8957720,road_vertex,way/1413817751
N12d4956957_41d8838441,12.4956957,41.8838441,road_vertex,way/135617266
N12d4956989_41d8900913,12.4956989,41.8900913,road_vertex,way/140072982
N12d4957005_41d8905219,12.4957005,41.8905219,road_vertex,way/352157303
N12d4957050_41d8870803,12.4957050,41.8870803,road_vertex,way/1359444548
N12d4957064_41d8842966,12.4957064,41.8842966,road_vertex,way/1052648698
N12d4957071_41d8851079,12.4957071,41.8851079,road_vertex,way/95644996
N12d4957077_41d8852990,12.4957077,41.8852990,road_vertex,way/1273186713
N12d4957092_41d8972058,12.4957092,41.8972058,road_vertex,way/1363657109
N12d4957097_41d8924936,12.4957097,41.8924936,road_vertex,way/1363661959
N12d4957129_41d8900009,12.4957129,41.8900009,road_vertex,way/140072989
N12d4957133_41d8839530,12.4957133,41.8839530,road_vertex,way/528739174
N12d4957133_41d8844465,12.4957133,41.8844465,road_vertex,way/195977785
N12d4957136_41d8934380,12.4957136,41.8934380,road_vertex,way/232886171
N12d4957139_41d8835779,12.4957139,41.8835779,road_vertex,way/546928431
N12d4957151_41d8950584,12.4957151,41.8950584,road_vertex,way/189558676
N12d4957157_41d8972322,12.4957157,41.8972322,road_vertex,way/1363657109
N12d4957159_41d8901873,12.4957159,41.8901873,road_vertex,way/1364314163
N12d4957169_41d8900248,12.4957169,41.8900248,road_vertex,way/140072989
N12d4957213_41d8957810,12.4957213,41.8957810,road_vertex,way/1413817751
N12d4957217_41d8905244,12.4957217,41.8905244,road_vertex,way/352157303
N12d4957227_41d8901673,12.4957227,41.8901673,road_vertex,way/140072982
N12d4957229_41d8850824,12.4957229,41.8850824,road_vertex,way/95644996
N12d4957243_41d8899784,12.4957243,41.8899784,road_vertex,way/140072989
N12d4957262_41d8870527,12.4957262,41.8870527,road_vertex,way/22890428
N12d4957269_41d8972233,12.4957269,41.8972233,road_vertex,way/1363657109
N12d4957273_41d8946501,12.4957273,41.8946501,road_vertex,way/1363660972
N12d4957274_41d8848595,12.4957274,41.8848595,road_vertex,way/1418954977
N12d4957280_41d8839707,12.4957280,41.8839707,road_vertex,way/528739174
N12d4957281_41d8852518,12.4957281,41.8852518,road_vertex,way/1273186713
N12d4957313_41d8924411,12.4957313,41.8924411,road_vertex,way/767575373
N12d4957354_41d8844522,12.4957354,41.8844522,road_vertex,way/195977785
N12d4957360_41d8844113,12.4957360,41.8844113,road_vertex,way/24782128
N12d4957368_41d8860658,12.4957368,41.8860658,road_vertex,way/1415687933
N12d4957398_41d8843979,12.4957398,41.8843979,road_vertex,way/24782128
N12d4957398_41d8850604,12.4957398,41.8850604,road_vertex,way/95644996
N12d4957410_41d8839931,12.4957410,41.8839931,road_vertex,way/528739174
N12d4957411_41d8899666,12.4957411,41.8899666,road_vertex,way/140072989
N12d4957413_41d8905308,12.4957413,41.8905308,road_vertex,way/352157303
N12d4957414_41d8852943,12.4957414,41.8852943,road_vertex,way/366647670
N12d4957419_41d8970005,12.4957419,41.8970005,road_vertex,way/1363657125
N12d4957435_41d8871255,12.4957435,41.8871255,road_vertex,way/1359444548
N12d4957459_41d8946248,12.4957459,41.8946248,road_vertex,way/23569690
N12d4957485_41d8868479,12.4957485,41.8868479,road_vertex,way/590475963
N12d4957492_41d8957897,12.4957492,41.8957897,road_vertex,way/1413817751
N12d4957507_41d8840279,12.4957507,41.8840279,road_vertex,way/528739174
N12d4957526_41d8843842,12.4957526,41.8843842,road_vertex,way/24782128
N12d4957527_41d8870785,12.4957527,41.8870785,road_vertex,way/590475966
N12d4957561_41d8901613,12.4957561,41.8901613,road_vertex,way/140072989
N12d4957578_41d8844577,12.4957578,41.8844577,road_vertex,way/195977785
N12d4957588_41d8850368,12.4957588,41.8850368,road_vertex,way/95644996
N12d4957597_41d8840450,12.4957597,41.8840450,road_vertex,way/528739174
N12d4957598_41d8934397,12.4957598,41.8934397,road_vertex,way/232886171
N12d4957620_41d8912075,12.4957620,41.8912075,road_vertex,way/201947386
N12d4957621_41d8901783,12.4957621,41.8901783,road_vertex,way/1364314163
N12d4957622_41d8868896,12.4957622,41.8868896,road_vertex,way/590475963
N12d4957662_41d8843732,12.4957662,41.8843732,road_vertex,way/24782128
N12d4957669_41d8905373,12.4957669,41.8905373,road_vertex,way/352157302
N12d4957680_41d8875427,12.4957680,41.8875427,road_vertex,way/1359444547
N12d4957689_41d8871082,12.4957689,41.8871082,road_vertex,way/22890428
N12d4957719_41d8957978,12.4957719,41.8957978,road_vertex,way/1413817751
N12d4957761_41d8852907,12.4957761,41.8852907,road_vertex,way/366647670
N12d4957766_41d8860870,12.4957766,41.8860870,road_vertex,way/758384717
N12d4957768_41d8843512,12.4957768,41.8843512,road_vertex,way/24782128
N12d4957787_41d8902252,12.4957787,41.8902252,road_vertex,way/140072989
N12d4957794_41d8840660,12.4957794,41.8840660,road_vertex,way/528739174
N12d4957802_41d8850133,12.4957802,41.8850133,road_vertex,way/95644996
N12d4957814_41d8843204,12.4957814,41.8843204,road_vertex,way/1052648698
N12d4957833_41d8838912,12.4957833,41.8838912,road_vertex,way/82720996
N12d4957853_41d8924741,12.4957853,41.8924741,road_vertex,way/1217979214
N12d4957857_41d8869518,12.4957857,41.8869518,road_vertex,way/590475963
N12d4957859_41d8843044,12.4957859,41.8843044,road_vertex,way/24782128
N12d4957892_41d8875353,12.4957892,41.8875353,road_vertex,way/1359444547
N12d4957915_41d8850848,12.4957915,41.8850848,road_vertex,way/1273180863
N12d4957957_41d8842926,12.4957957,41.8842926,road_vertex,way/24782128
N12d4957990_41d8835790,12.4957990,41.8835790,road_vertex,way/135617265
N12d4958011_41d8958127,12.4958011,41.8958127,road_vertex,way/1413817751
N12d4958017_41d8875296,12.4958017,41.8875296,road_vertex,way/1359444547
N12d4958037_41d8849882,12.4958037,41.8849882,road_vertex,way/95644996
N12d4958048_41d8849171,12.4958048,41.8849171,road_vertex,way/1273180861
N12d4958049_41d8870565,12.4958049,41.8870565,road_vertex,way/590475966
N12d4958090_41d8870006,12.4958090,41.8870006,road_vertex,way/590475963
N12d4958103_41d8946287,12.4958103,41.8946287,road_vertex,way/23569690
N12d4958107_41d8842831,12.4958107,41.8842831,road_vertex,way/24782128
N12d4958153_41d8901680,12.4958153,41.8901680,road_vertex,way/1364314163
N12d4958187_41d8838761,12.4958187,41.8838761,road_vertex,way/82720996
N12d4958220_41d8906087,12.4958220,41.8906087,road_vertex,way/23780591
N12d4958245_41d8852888,12.4958245,41.8852888,road_vertex,way/366647670
N12d4958250_41d8958269,12.4958250,41.8958269,road_vertex,way/1413817751
N12d4958271_41d8875097,12.4958271,41.8875097,road_vertex,way/1359444547
N12d4958283_41d8849650,12.4958283,41.8849650,road_vertex,way/95644996
N12d4958309_41d8924105,12.4958309,41.8924105,road_vertex,way/1217979209
N12d4958325_41d8870449,12.4958325,41.8870449,road_vertex,way/590475966
N12d4958349_41d8912546,12.4958349,41.8912546,road_vertex,way/1427064901
N12d4958366_41d8846415,12.4958366,41.8846415,road_vertex,way/1418954977
N12d4958390_41d8873105,12.4958390,41.8873105,road_vertex,way/22890428
N12d4958407_41d8941844,12.4958407,41.8941844,road_vertex,way/140757483
N12d4958408_41d8874927,12.4958408,41.8874927,road_vertex,way/1359444547
N12d4958434_41d8842709,12.4958434,41.8842709,road_vertex,way/82720991
N12d4958438_41d8942140,12.4958438,41.8942140,road_vertex,way/140757483
N12d4958451_41d8971170,12.4958451,41.8971170,road_vertex,way/1363657125
N12d4958465_41d8841203,12.4958465,41.8841203,road_vertex,way/528739174
N12d4958471_41d8867958,12.4958471,41.8867958,road_vertex,way/23591343
N12d4958476_41d8868108,12.4958476,41.8868108,road_vertex,way/23591343
N12d4958477_41d8941531,12.4958477,41.8941531,road_vertex,way/140757483
N12d4958514_41d8836014,12.4958514,41.8836014,road_vertex,way/135617265
N12d4958516_41d8874711,12.4958516,41.8874711,road_vertex,way/1359444547
N12d4958518_41d8849412,12.4958518,41.8849412,road_vertex,way/1273180861
N12d4958527_41d8868275,12.4958527,41.8868275,road_vertex,way/233833352
N12d4958546_41d8874530,12.4958546,41.8874530,road_vertex,way/1359444548
N12d4958551_41d8842589,12.4958551,41.8842589,road_vertex,way/24782126
N12d4958555_41d8942387,12.4958555,41.8942387,road_vertex,way/140757483
N12d4958595_41d8941268,12.4958595,41.8941268,road_vertex,way/140757483
N12d4958600_41d8868434,12.4958600,41.8868434,road_vertex,way/23591343
N12d4958617_41d8838666,12.4958617,41.8838666,road_vertex,way/82720996
N12d4958623_41d8924510,12.4958623,41.8924510,road_vertex,way/1363661958
N12d4958632_41d8842462,12.4958632,41.8842462,road_vertex,way/24782126
N12d4958646_41d8849268,12.4958646,41.8849268,road_vertex,way/95644996
N12d4958649_41d8867483,12.4958649,41.8867483,road_vertex,way/23591343
N12d4958663_41d8950176,12.4958663,41.8950176,road_vertex,way/1363660968
N12d4958664_41d8949893,12.4958664,41.8949893,road_vertex,way/1363660966
N12d4958684_41d8950580,12.4958684,41.8950580,road_vertex,way/1363660968
N12d4958708_41d8951059,12.4958708,41.8951059,road_vertex,way/1363660968
N12d4958709_41d8951311,12.4958709,41.8951311,road_vertex,way/1363660967
N12d4958722_41d8866864,12.4958722,41.8866864,road_vertex,way/23591343
N12d4958725_41d8867136,12.4958725,41.8867136,road_vertex,way/23591343
N12d4958727_41d8868580,12.4958727,41.8868580,road_vertex,way/23591343
N12d4958728_41d8939003,12.4958728,41.8939003,road_vertex,way/140757482
N12d4958743_41d8946359,12.4958743,41.8946359,road_vertex,way/23569690
N12d4958749_41d8904401,12.4958749,41.8904401,road_vertex,way/352157303
N12d4958755_41d8941037,12.4958755,41.8941037,road_vertex,way/140757483
N12d4958758_41d8845538,12.4958758,41.8845538,road_vertex,way/1418954977
N12d4958766_41d8872040,12.4958766,41.8872040,road_vertex,way/590475963
N12d4958772_41d8842336,12.4958772,41.8842336,road_vertex,way/24782126
N12d4958789_41d8849085,12.4958789,41.8849085,road_vertex,way/95644996
N12d4958816_41d8874390,12.4958816,41.8874390,road_vertex,way/22890428
N12d4958822_41d8924456,12.4958822,41.8924456,road_vertex,way/1363661958
N12d4958825_41d8836661,12.4958825,41.8836661,road_vertex,way/135617266
N12d4958849_41d8942635,12.4958849,41.8942635,road_vertex,way/140757483
N12d4958867_41d8842981,12.4958867,41.8842981,road_vertex,way/82720991
N12d4958892_41d8837762,12.4958892,41.8837762,road_vertex,way/135617266
N12d4958910_41d8842201,12.4958910,41.8842201,road_vertex,way/24782126
N12d4958925_41d8845037,12.4958925,41.8845037,road_vertex,way/1418954977
N12d4958929_41d8958720,12.4958929,41.8958720,road_vertex,way/1413817751
N12d4958935_41d8849638,12.4958935,41.8849638,road_vertex,way/1273180863
N12d4958947_41d8837009,12.4958947,41.8837009,road_vertex,way/135617266
N12d4958956_41d8848841,12.4958956,41.8848841,road_vertex,way/95644996
N12d4958962_41d8844887,12.4958962,41.8844887,road_vertex,way/1418954977
N12d4958967_41d8940815,12.4958967,41.8940815,road_vertex,way/140757483
N12d4958994_41d8836218,12.4958994,41.8836218,road_vertex,way/135617266
N12d4958995_41d8852859,12.4958995,41.8852859,road_vertex,way/366647670
N12d4958997_41d8841560,12.4958997,41.8841560,road_vertex,way/528739174
N12d4959026_41d8844611,12.4959026,41.8844611,road_vertex,way/1418954980
N12d4959028_41d8872843,12.4959028,41.8872843,road_vertex,way/590475963
N12d4959035_41d8838662,12.4959035,41.8838662,road_vertex,way/82720996
N12d4959035_41d8844284,12.4959035,41.8844284,road_vertex,way/1418954980
N12d4959046_41d8868801,12.4959046,41.8868801,road_vertex,way/23591343
N12d4959054_41d8842028,12.4959054,41.8842028,road_vertex,way/24782126
N12d4959056_41d8837629,12.4959056,41.8837629,road_vertex,way/135617266
N12d4959059_41d8837423,12.4959059,41.8837423,road_vertex,way/135617266
N12d4959064_41d8841716,12.4959064,41.8841716,road_vertex,way/24782126
N12d4959077_41d8896572,12.4959077,41.8896572,road_vertex,way/1364314166
N12d4959102_41d8841840,12.4959102,41.8841840,road_vertex,way/24782126
N12d4959109_41d8966442,12.4959109,41.8966442,road_vertex,way/348319806
N12d4959117_41d8848582,12.4959117,41.8848582,road_vertex,way/95644996
N12d4959143_41d8942771,12.4959143,41.8942771,road_vertex,way/140757483
N12d4959147_41d8905364,12.4959147,41.8905364,road_vertex,way/352157302
N12d4959203_41d8843061,12.4959203,41.8843061,road_vertex,way/82720991
N12d4959207_41d8958509,12.4959207,41.8958509,road_vertex,way/1363660984
N12d4959222_41d8940626,12.4959222,41.8940626,road_vertex,way/140757483
N12d4959241_41d8925601,12.4959241,41.8925601,road_vertex,way/22885885
N12d4959244_41d8875766,12.4959244,41.8875766,road_vertex,way/129115592
N12d4959277_41d8848282,12.4959277,41.8848282,road_vertex,way/95644996
N12d4959281_41d8873481,12.4959281,41.8873481,road_vertex,way/590475963
N12d4959283_41d8841379,12.4959283,41.8841379,road_vertex,way/82720991
N12d4959296_41d8868992,12.4959296,41.8868992,road_vertex,way/23591343
N12d4959321_41d8946183,12.4959321,41.8946183,road_vertex,way/1363660973
N12d4959323_41d8905879,12.4959323,41.8905879,road_vertex,way/23780591
N12d4959326_41d8844325,12.4959326,41.8844325,road_vertex,way/1418954980
N12d4959342_41d8840178,12.4959342,41.8840178,road_vertex,way/82720991
N12d4959362_41d8946447,12.4959362,41.8946447,road_vertex,way/23569690
N12d4959364_41d8843081,12.4959364,41.8843081,road_vertex,way/82720991
N12d4959373_41d8958384,12.4959373,41.8958384,road_vertex,way/1058876004
N12d4959391_41d8873730,12.4959391,41.8873730,road_vertex,way/590475963
N12d4959409_41d8839898,12.4959409,41.8839898,road_vertex,way/82720991
N12d4959411_41d8942844,12.4959411,41.8942844,road_vertex,way/140757483
N12d4959417_41d8841115,12.4959417,41.8841115,road_vertex,way/82720991
N12d4959417_41d8849066,12.4959417,41.8849066,road_vertex,way/1273180863
N12d4959422_41d8840388,12.4959422,41.8840388,road_vertex,way/82720991
N12d4959431_41d8847985,12.4959431,41.8847985,road_vertex,way/95644996
N12d4959478_41d8844251,12.4959478,41.8844251,road_vertex,way/1418954980
N12d4959491_41d8840931,12.4959491,41.8840931,road_vertex,way/82720991
N12d4959505_41d8869230,12.4959505,41.8869230,road_vertex,way/23591343
N12d4959511_41d8843061,12.4959511,41.8843061,road_vertex,way/82720991
N12d4959516_41d8840768,12.4959516,41.8840768,road_vertex,way/82720991
N12d4959530_41d8839748,12.4959530,41.8839748,road_vertex,way/82720991
N12d4959537_41d8873991,12.4959537,41.8873991,road_vertex,way/590475963
N12d4959553_41d8852838,12.4959553,41.8852838,road_vertex,way/366647670
N12d4959594_41d8965653,12.4959594,41.8965653,road_vertex,way/348319806
N12d4959604_41d8847604,12.4959604,41.8847604,road_vertex,way/95644996
N12d4959606_41d8844031,12.4959606,41.8844031,road_vertex,way/1418954980
N12d4959618_41d8844747,12.4959618,41.8844747,road_vertex,way/1273180860
N12d4959631_41d8869506,12.4959631,41.8869506,road_vertex,way/23591343
N12d4959632_41d8848685,12.4959632,41.8848685,road_vertex,way/1273180863
N12d4959662_41d8836537,12.4959662,41.8836537,road_vertex,way/135617265
N12d4959662_41d8874127,12.4959662,41.8874127,road_vertex,way/590475963
N12d4959672_41d8842961,12.4959672,41.8842961,road_vertex,way/82720991
N12d4959674_41d8838765,12.4959674,41.8838765,road_vertex,way/82720996
N12d4959693_41d8955635,12.4959693,41.8955635,road_vertex,way/1058876001
N12d4959710_41d8868044,12.4959710,41.8868044,road_vertex,way/233833352
N12d4959770_41d8847224,12.4959770,41.8847224,road_vertex,way/95644996
N12d4959786_41d8942869,12.4959786,41.8942869,road_vertex,way/140757483
N12d4959823_41d8874241,12.4959823,41.8874241,road_vertex,way/590475963
N12d4959829_41d8898942,12.4959829,41.8898942,road_vertex,way/140072989
N12d4959852_41d8839508,12.4959852,41.8839508,road_vertex,way/82720991
N12d4959871_41d8913850,12.4959871,41.8913850,road_vertex,way/1427064901
N12d4959897_41d8843514,12.4959897,41.8843514,road_vertex,way/1418954980
N12d4959933_41d8946558,12.4959933,41.8946558,road_vertex,way/23569690
N12d4959977_41d8867988,12.4959977,41.8867988,road_vertex,way/11376966
N12d4959996_41d8913574,12.4959996,41.8913574,road_vertex,way/25696392
N12d4960001_41d8848143,12.4960001,41.8848143,road_vertex,way/1273180863
N12d4960007_41d8874293,12.4960007,41.8874293,road_vertex,way/590475963
N12d4960032_41d8838888,12.4960032,41.8838888,road_vertex,way/135617265
N12d4960044_41d8927055,12.4960044,41.8927055,road_vertex,way/1301378286
N12d4960045_41d8940256,12.4960045,41.8940256,road_vertex,way/140757483
N12d4960088_41d8836944,12.4960088,41.8836944,road_vertex,way/135617265
N12d4960088_41d8852839,12.4960088,41.8852839,road_vertex,way/366647670
N12d4960111_41d8942862,12.4960111,41.8942862,road_vertex,way/140757483
N12d4960188_41d8874308,12.4960188,41.8874308,road_vertex,way/590475963
N12d4960245_41d8860414,12.4960245,41.8860414,road_vertex,way/758384717
N12d4960251_41d8914664,12.4960251,41.8914664,road_vertex,way/25696393
N12d4960285_41d8838563,12.4960285,41.8838563,road_vertex,way/135617265
N12d4960306_41d8946966,12.4960306,41.8946966,road_vertex,way/1363660972
N12d4960361_41d8837465,12.4960361,41.8837465,road_vertex,way/135617265
N12d4960384_41d8874273,12.4960384,41.8874273,road_vertex,way/590475963
N12d4960403_41d8904097,12.4960403,41.8904097,road_vertex,way/352157298
N12d4960406_41d8957567,12.4960406,41.8957567,road_vertex,way/1192040454
N12d4960437_41d8838087,12.4960437,41.8838087,road_vertex,way/135617265
N12d4960449_41d8946670,12.4960449,41.8946670,road_vertex,way/23569690
N12d4960468_41d8909144,12.4960468,41.8909144,road_vertex,way/1427064899
N12d4960469_41d8839039,12.4960469,41.8839039,road_vertex,way/82720996
N12d4960477_41d8938328,12.4960477,41.8938328,road_vertex,way/140757482
N12d4960498_41d8845232,12.4960498,41.8845232,road_vertex,way/95644996
N12d4960500_41d8908844,12.4960500,41.8908844,road_vertex,way/23780592
N12d4960500_41d8942852,12.4960500,41.8942852,road_vertex,way/140757483
N12d4960516_41d8860367,12.4960516,41.8860367,road_vertex,way/758384717
N12d4960550_41d8874205,12.4960550,41.8874205,road_vertex,way/590475963
N12d4960572_41d8969941,12.4960572,41.8969941,road_vertex,way/23328113
N12d4960602_41d8844974,12.4960602,41.8844974,road_vertex,way/1273180860
N12d4960622_41d8852857,12.4960622,41.8852857,road_vertex,way/366647670
N12d4960658_41d8940075,12.4960658,41.8940075,road_vertex,way/140757483
N12d4960684_41d8838939,12.4960684,41.8838939,road_vertex,way/82720991
N12d4960725_41d8874091,12.4960725,41.8874091,road_vertex,way/590475963
N12d4960750_41d8942833,12.4960750,41.8942833,road_vertex,way/140757483
N12d4960802_41d8938231,12.4960802,41.8938231,road_vertex,way/140757482
N12d4960841_41d8873958,12.4960841,41.8873958,road_vertex,way/590475963
N12d4960912_41d8838909,12.4960912,41.8838909,road_vertex,way/82720991
N12d4960960_41d8954701,12.4960960,41.8954701,road_vertex,way/1058876001
N12d4960976_41d8895987,12.4960976,41.8895987,road_vertex,way/1364314166
N12d4960982_41d8875910,12.4960982,41.8875910,road_vertex,way/1382088700
N12d4961000_41d8840723,12.4961000,41.8840723,road_vertex,way/1418954979
N12d4961002_41d8860282,12.4961002,41.8860282,road_vertex,way/758384717
N12d4961030_41d8873700,12.4961030,41.8873700,road_vertex,way/590475963
N12d4961061_41d8845080,12.4961061,41.8845080,road_vertex,way/1490704644
N12d4961064_41d8940045,12.4961064,41.8940045,road_vertex,way/140757483
N12d4961075_41d8946812,12.4961075,41.8946812,road_vertex,way/23569690
N12d4961084_41d8942754,12.4961084,41.8942754,road_vertex,way/140757483
N12d4961086_41d8838972,12.4961086,41.8838972,road_vertex,way/82720991
N12d4961109_41d8852878,12.4961109,41.8852878,road_vertex,way/366647670
N12d4961126_41d8908884,12.4961126,41.8908884,road_vertex,way/1427064893
N12d4961127_41d8938192,12.4961127,41.8938192,road_vertex,way/140757482
N12d4961189_41d8923221,12.4961189,41.8923221,road_vertex,way/767575373
N12d4961202_41d8839283,12.4961202,41.8839283,road_vertex,way/82720991
N12d4961215_41d8845111,12.4961215,41.8845111,road_vertex,way/1490704644
N12d4961232_41d8839186,12.4961232,41.8839186,road_vertex,way/1415689566
N12d4961257_41d8839102,12.4961257,41.8839102,road_vertex,way/82720991
N12d4961279_41d8907044,12.4961279,41.8907044,road_vertex,way/1427064893
N12d4961321_41d8942648,12.4961321,41.8942648,road_vertex,way/140757483
N12d4961354_41d8938197,12.4961354,41.8938197,road_vertex,way/140757482
N12d4961445_41d8956825,12.4961445,41.8956825,road_vertex,way/1192040454
N12d4961450_41d8940070,12.4961450,41.8940070,road_vertex,way/140757483
N12d4961469_41d8942538,12.4961469,41.8942538,road_vertex,way/140757483
N12d4961471_41d8968522,12.4961471,41.8968522,road_vertex,way/23328113
N12d4961551_41d8915316,12.4961551,41.8915316,road_vertex,way/24491832
N12d4961560_41d8875164,12.4961560,41.8875164,road_vertex,way/232183089
N12d4961580_41d8942348,12.4961580,41.8942348,road_vertex,way/140757483
N12d4961609_41d8938236,12.4961609,41.8938236,road_vertex,way/140757482
N12d4961615_41d8839277,12.4961615,41.8839277,road_vertex,way/1418954979
N12d4961620_41d8942123,12.4961620,41.8942123,road_vertex,way/140757483
N12d4961647_41d8946955,12.4961647,41.8946955,road_vertex,way/23569690
N12d4961653_41d8852904,12.4961653,41.8852904,road_vertex,way/366647670
N12d4961655_41d8875452,12.4961655,41.8875452,road_vertex,way/232183089
N12d4961712_41d8875624,12.4961712,41.8875624,road_vertex,way/1382088700
N12d4961763_41d8880944,12.4961763,41.8880944,road_vertex,way/1359367451
N12d4961787_41d8838893,12.4961787,41.8838893,road_vertex,way/1415689566
N12d4961839_41d8940890,12.4961839,41.8940890,road_vertex,way/140757483
N12d4961868_41d8940203,12.4961868,41.8940203,road_vertex,way/140757483
N12d4961878_41d8938310,12.4961878,41.8938310,road_vertex,way/140757482
N12d4961897_41d8903812,12.4961897,41.8903812,road_vertex,way/352157298
N12d4961900_41d8876187,12.4961900,41.8876187,road_vertex,way/232183089
N12d4961904_41d8947282,12.4961904,41.8947282,road_vertex,way/1363660972
N12d4961925_41d8875534,12.4961925,41.8875534,road_vertex,way/1382088700
N12d4961945_41d8918793,12.4961945,41.8918793,road_vertex,way/24491832
N12d4961978_41d8967748,12.4961978,41.8967748,road_vertex,way/348319806
N12d4961994_41d8936013,12.4961994,41.8936013,road_vertex,way/348414304
N12d4962006_41d8936272,12.4962006,41.8936272,road_vertex,way/348414304
N12d4962060_41d8936515,12.4962060,41.8936515,road_vertex,way/348414304
N12d4962073_41d8935693,12.4962073,41.8935693,road_vertex,way/348414304
N12d4962099_41d8938414,12.4962099,41.8938414,road_vertex,way/140757482
N12d4962102_41d8841265,12.4962102,41.8841265,road_vertex,way/95644996
N12d4962127_41d8939882,12.4962127,41.8939882,road_vertex,way/140757482
N12d4962170_41d8852939,12.4962170,41.8852939,road_vertex,way/366647670
N12d4962198_41d8879944,12.4962198,41.8879944,road_vertex,way/1359367463
N12d4962243_41d8904774,12.4962243,41.8904774,road_vertex,way/352157290
N12d4962244_41d8936782,12.4962244,41.8936782,road_vertex,way/348414304
N12d4962262_41d8957353,12.4962262,41.8957353,road_vertex,way/1058876001
N12d4962270_41d8935155,12.4962270,41.8935155,road_vertex,way/348414304
N12d4962279_41d8946972,12.4962279,41.8946972,road_vertex,way/1363660973
N12d4962306_41d8880307,12.4962306,41.8880307,road_vertex,way/1359367463
N12d4962311_41d8879925,12.4962311,41.8879925,road_vertex,way/1382088699
N12d4962315_41d8939593,12.4962315,41.8939593,road_vertex,way/140757482
N12d4962325_41d8947135,12.4962325,41.8947135,road_vertex,way/23569690
N12d4962345_41d8919784,12.4962345,41.8919784,road_vertex,way/1222118301
