edge_id,from_node_id,to_node_id,distance_km,travel_time_min,highway,surface,access,oneway,lit,wheelchair,routable_walk,source_id
Eway/22880307_11,N12d4824861_41d8910676,N12d4824796_41d8910773,0.001205,0.01,service,sett,,yes,,,yes,way/22880307
Eway/22880307_12,N12d4824796_41d8910773,N12d4824334_41d8911556,0.009509,0.11,service,sett,,yes,,,yes,way/22880307
Eway/22880319_0,N12d4849283_41d8913095,N12d4847854_41d8911202,0.024145,0.29,residential,sett,,yes,yes,,yes,way/22880319
Eway/22880319_1,N12d4847854_41d8911202,N12d4842986_41d8904662,0.083139,1.00,residential,sett,,yes,yes,,yes,way/22880319
Eway/22880319_2,N12d4842986_41d8904662,N12d4842702_41d8904260,0.005051,0.06,residential,sett,,yes,yes,,yes,way/22880319
Eway/22880326_0,N12d4845796_41d8916081,N12d4848972_41d8914539,0.031387,0.38,residential,sett,,yes,yes,,yes,way/22880326
Eway/22880326_1,N12d4848972_41d8914539,N12d4849229_41d8914373,0.002816,0.03,residential,sett,,yes,yes,,yes,way/22880326
Eway/22880326_2,N12d4849229_41d8914373,N12d4849351_41d8914254,0.001665,0.02,residential,sett,,yes,yes,,yes,way/22880326
Eway/22880326_3,N12d4849351_41d8914254,N12d4849422_41d8914148,0.001317,0.02,residential,sett,,yes,yes,,yes,way/22880326
Eway/22880326_4,N12d4849422_41d8914148,N12d4849511_41d8913993,0.001874,0.02,residential,sett,,yes,yes,,yes,way/22880326
Eway/22880328_0,N12d4819071_41d8910707,N12d4820391_41d8910740,0.010933,0.13,residential,sett,,,yes,,yes,way/22880328
Eway/22880328_0_R,N12d4820391_41d8910740,N12d4819071_41d8910707,0.010933,0.13,residential,sett,,,yes,,yes,way/22880328
Eway/22885481_0,N12d5033048_41d8872756,N12d5030270_41d8872741,0.022997,0.28,residential,sett,,yes,yes,,yes,way/22885481
Eway/22885481_1,N12d5030270_41d8872741,N12d5027648_41d8872779,0.021709,0.26,residential,sett,,yes,yes,,yes,way/22885481
Eway/22885481_2,N12d5027648_41d8872779,N12d5026624_41d8872783,0.008477,0.10,residential,sett,,yes,yes,,yes,way/22885481
Eway/22885647_0,N12d4969876_41d8900014,N12d4969718_41d8899541,0.005420,0.07,residential,sett,,yes,yes,,yes,way/22885647
Eway/22885647_1,N12d4969718_41d8899541,N12d4967780_41d8894100,0.062592,0.75,residential,sett,,yes,yes,,yes,way/22885647
Eway/22885647_2,N12d4967780_41d8894100,N12d4967937_41d8893311,0.008869,0.11,residential,sett,,yes,yes,,yes,way/22885647
Eway/22885883_0,N12d4920343_41d8920987,N12d4920564_41d8920993,0.001831,0.02,residential,asphalt,,,yes,,yes,way/22885883
Eway/22885883_0_R,N12d4920564_41d8920993,N12d4920343_41d8920987,0.001831,0.02,residential,asphalt,,,yes,,yes,way/22885883
Eway/22885883_1,N12d4920564_41d8920993,N12d4920728_41d8921018,0.001386,0.02,residential,asphalt,,,yes,,yes,way/22885883
Eway/22885883_1_R,N12d4920728_41d8921018,N12d4920564_41d8920993,0.001386,0.02,residential,asphalt,,,yes,,yes,way/22885883
Eway/22885883_2,N12d4920728_41d8921018,N12d4920874_41d8921057,0.001284,0.02,residential,asphalt,,,yes,,yes,way/22885883
Eway/22885883_2_R,N12d4920874_41d8921057,N12d4920728_41d8921018,0.001284,0.02,residential,asphalt,,,yes,,yes,way/22885883
Eway/22885885_0,N12d4934492_41d8923365,N12d4935634_41d8922797,0.011369,0.14,residential,asphalt,,,yes,,yes,way/22885885
Eway/22885885_0_R,N12d4935634_41d8922797,N12d4934492_41d8923365,0.011369,0.14,residential,asphalt,,,yes,,yes,way/22885885
Eway/22885885_1,N12d4935634_41d8922797,N12d4935878_41d8922713,0.002225,0.03,residential,asphalt,,,yes,,yes,way/22885885
Eway/22885885_1_R,N12d4935878_41d8922713,N12d4935634_41d8922797,0.002225,0.03,residential,asphalt,,,yes,,yes,way/22885885
Eway/22885885_2,N12d4935878_41d8922713,N12d4936348_41d8922560,0.004246,0.05,residential,asphalt,,,yes,,yes,way/22885885
Eway/22885885_2_R,N12d4936348_41d8922560,N12d4935878_41d8922713,0.004246,0.05,residential,asphalt,,,yes,,yes,way/22885885
Eway/22885885_3,N12d4936348_41d8922560,N12d4937784_41d8922193,0.012567,0.15,residential,asphalt,,,yes,,yes,way/22885885
Eway/22885885_3_R,N12d4937784_41d8922193,N12d4936348_41d8922560,0.012567,0.15,residential,asphalt,,,yes,,yes,way/22885885
Eway/22885885_4,N12d4937784_41d8922193,N12d4938796_41d8921944,0.008822,0.11,residential,asphalt,,,yes,,yes,way/22885885
Eway/22885885_4_R,N12d4938796_41d8921944,N12d4937784_41d8922193,0.008822,0.11,residential,asphalt,,,yes,,yes,way/22885885
Eway/22885885_5,N12d4938796_41d8921944,N12d4940599_41d8921508,0.015692,0.19,residential,asphalt,,,yes,,yes,way/22885885
Eway/22885885_5_R,N12d4940599_41d8921508,N12d4938796_41d8921944,0.015692,0.19,residential,asphalt,,,yes,,yes,way/22885885
Eway/22885885_6,N12d4940599_41d8921508,N12d4942299_41d8921154,0.014612,0.18,residential,asphalt,,,yes,,yes,way/22885885
Eway/22885885_6_R,N12d4942299_41d8921154,N12d4940599_41d8921508,0.014612,0.18,residential,asphalt,,,yes,,yes,way/22885885
Eway/22885885_7,N12d4942299_41d8921154,N12d4943045_41d8921024,0.006342,0.08,residential,asphalt,,,yes,,yes,way/22885885
Eway/22885885_7_R,N12d4943045_41d8921024,N12d4942299_41d8921154,0.006342,0.08,residential,asphalt,,,yes,,yes,way/22885885
Eway/22885885_8,N12d4943045_41d8921024,N12d4943714_41d8920926,0.005644,0.07,residential,asphalt,,,yes,,yes,way/22885885
Eway/22885885_8_R,N12d4943714_41d8920926,N12d4943045_41d8921024,0.005644,0.07,residential,asphalt,,,yes,,yes,way/22885885
Eway/22885885_9,N12d4943714_41d8920926,N12d4944546_41d8920844,0.006947,0.08,residential,asphalt,,,yes,,yes,way/22885885
Eway/22885885_9_R,N12d4944546_41d8920844,N12d4943714_41d8920926,0.006947,0.08,residential,asphalt,,,yes,,yes,way/22885885
Eway/22885885_10,N12d4944546_41d8920844,N12d4945306_41d8920793,0.006316,0.08,residential,asphalt,,,yes,,yes,way/22885885
Eway/22885885_10_R,N12d4945306_41d8920793,N12d4944546_41d8920844,0.006316,0.08,residential,asphalt,,,yes,,yes,way/22885885
Eway/22885885_11,N12d4945306_41d8920793,N12d4945665_41d8920783,0.002974,0.04,residential,asphalt,,,yes,,yes,way/22885885
Eway/22885885_11_R,N12d4945665_41d8920783,N12d4945306_41d8920793,0.002974,0.04,residential,asphalt,,,yes,,yes,way/22885885
Eway/22885885_12,N12d4945665_41d8920783,N12d4946179_41d8920783,0.004255,0.05,residential,asphalt,,,yes,,yes,way/22885885
Eway/22885885_12_R,N12d4946179_41d8920783,N12d4945665_41d8920783,0.004255,0.05,residential,asphalt,,,yes,,yes,way/22885885
Eway/22885885_13,N12d4946179_41d8920783,N12d4946668_41d8920787,0.004048,0.05,residential,asphalt,,,yes,,yes,way/22885885
Eway/22885885_13_R,N12d4946668_41d8920787,N12d4946179_41d8920783,0.004048,0.05,residential,asphalt,,,yes,,yes,way/22885885
Eway/22885885_14,N12d4946668_41d8920787,N12d4947142_41d8920814,0.003935,0.05,residential,asphalt,,,yes,,yes,way/22885885
Eway/22885885_14_R,N12d4947142_41d8920814,N12d4946668_41d8920787,0.003935,0.05,residential,asphalt,,,yes,,yes,way/22885885
Eway/22885885_15,N12d4947142_41d8920814,N12d4947591_41d8920846,0.003734,0.04,residential,asphalt,,,yes,,yes,way/22885885
Eway/22885885_15_R,N12d4947591_41d8920846,N12d4947142_41d8920814,0.003734,0.04,residential,asphalt,,,yes,,yes,way/22885885
Eway/22885885_16,N12d4947591_41d8920846,N12d4948460_41d8920939,0.007267,0.09,residential,asphalt,,,yes,,yes,way/22885885
Eway/22885885_16_R,N12d4948460_41d8920939,N12d4947591_41d8920846,0.007267,0.09,residential,asphalt,,,yes,,yes,way/22885885
Eway/22885885_17,N12d4948460_41d8920939,N12d4949022_41d8921028,0.004756,0.06,residential,asphalt,,,yes,,yes,way/22885885
Eway/22885885_17_R,N12d4949022_41d8921028,N12d4948460_41d8920939,0.004756,0.06,residential,asphalt,,,yes,,yes,way/22885885
Eway/22885885_18,N12d4949022_41d8921028,N12d4949755_41d8921178,0.006292,0.08,residential,asphalt,,,yes,,yes,way/22885885
Eway/22885885_18_R,N12d4949755_41d8921178,N12d4949022_41d8921028,0.006292,0.08,residential,asphalt,,,yes,,yes,way/22885885
Eway/22885885_19,N12d4949755_41d8921178,N12d4950464_41d8921335,0.006123,0.07,residential,asphalt,,,yes,,yes,way/22885885
Eway/22885885_19_R,N12d4950464_41d8921335,N12d4949755_41d8921178,0.006123,0.07,residential,asphalt,,,yes,,yes,way/22885885
Eway/22885885_20,N12d4950464_41d8921335,N12d4951103_41d8921498,0.005591,0.07,residential,asphalt,,,yes,,yes,way/22885885
Eway/22885885_20_R,N12d4951103_41d8921498,N12d4950464_41d8921335,0.005591,0.07,residential,asphalt,,,yes,,yes,way/22885885
Eway/22885885_21,N12d4951103_41d8921498,N12d4951717_41d8921669,0.005426,0.07,residential,asphalt,,,yes,,yes,way/22885885
Eway/22885885_21_R,N12d4951717_41d8921669,N12d4951103_41d8921498,0.005426,0.07,residential,asphalt,,,yes,,yes,way/22885885
Eway/22885885_22,N12d4951717_41d8921669,N12d4952495_41d8921903,0.006946,0.08,residential,asphalt,,,yes,,yes,way/22885885
Eway/22885885_22_R,N12d4952495_41d8921903,N12d4951717_41d8921669,0.006946,0.08,residential,asphalt,,,yes,,yes,way/22885885
Eway/22885885_23,N12d4952495_41d8921903,N12d4953236_41d8922155,0.006743,0.08,residential,asphalt,,,yes,,yes,way/22885885
Eway/22885885_23_R,N12d4953236_41d8922155,N12d4952495_41d8921903,0.006743,0.08,residential,asphalt,,,yes,,yes,way/22885885
Eway/22885885_24,N12d4953236_41d8922155,N12d4953837_41d8922397,0.005656,0.07,residential,asphalt,,,yes,,yes,way/22885885
Eway/22885885_24_R,N12d4953837_41d8922397,N12d4953236_41d8922155,0.005656,0.07,residential,asphalt,,,yes,,yes,way/22885885
Eway/22885885_25,N12d4953837_41d8922397,N12d4954401_41d8922658,0.005497,0.07,residential,asphalt,,,yes,,yes,way/22885885
Eway/22885885_25_R,N12d4954401_41d8922658,N12d4953837_41d8922397,0.005497,0.07,residential,asphalt,,,yes,,yes,way/22885885
Eway/22885885_26,N12d4954401_41d8922658,N12d4954828_41d8922876,0.004286,0.05,residential,asphalt,,,yes,,yes,way/22885885
Eway/22885885_26_R,N12d4954828_41d8922876,N12d4954401_41d8922658,0.004286,0.05,residential,asphalt,,,yes,,yes,way/22885885
Eway/22885885_27,N12d4954828_41d8922876,N12d4957313_41d8924411,0.026729,0.32,residential,asphalt,,,yes,,yes,way/22885885
Eway/22885885_27_R,N12d4957313_41d8924411,N12d4954828_41d8922876,0.026729,0.32,residential,asphalt,,,yes,,yes,way/22885885
Eway/22885885_28,N12d4957313_41d8924411,N12d4957853_41d8924741,0.005783,0.07,residential,asphalt,,,yes,,yes,way/22885885
Eway/22885885_28_R,N12d4957853_41d8924741,N12d4957313_41d8924411,0.005783,0.07,residential,asphalt,,,yes,,yes,way/22885885
Eway/22885885_29,N12d4957853_41d8924741,N12d4959241_41d8925601,0.014948,0.18,residential,asphalt,,,yes,,yes,way/22885885
Eway/22885885_29_R,N12d4959241_41d8925601,N12d4957853_41d8924741,0.014948,0.18,residential,asphalt,,,yes,,yes,way/22885885
Eway/22885885_30,N12d4959241_41d8925601,N12d4966702_41d8930491,0.082283,0.99,residential,asphalt,,,yes,,yes,way/22885885
Eway/22885885_30_R,N12d4966702_41d8930491,N12d4959241_41d8925601,0.082283,0.99,residential,asphalt,,,yes,,yes,way/22885885
Eway/22885885_31,N12d4966702_41d8930491,N12d4969222_41d8932144,0.027802,0.33,residential,asphalt,,,yes,,yes,way/22885885
Eway/22885885_31_R,N12d4969222_41d8932144,N12d4966702_41d8930491,0.027802,0.33,residential,asphalt,,,yes,,yes,way/22885885
Eway/22885885_32,N12d4969222_41d8932144,N12d4969498_41d8932323,0.003030,0.04,residential,asphalt,,,yes,,yes,way/22885885
Eway/22885885_32_R,N12d4969498_41d8932323,N12d4969222_41d8932144,0.003030,0.04,residential,asphalt,,,yes,,yes,way/22885885
Eway/22885885_33,N12d4969498_41d8932323,N12d4973308_41d8934798,0.041856,0.50,residential,asphalt,,,yes,,yes,way/22885885
Eway/22885885_33_R,N12d4973308_41d8934798,N12d4969498_41d8932323,0.041856,0.50,residential,asphalt,,,yes,,yes,way/22885885
Eway/22885885_34,N12d4973308_41d8934798,N12d4974059_41d8935303,0.008377,0.10,residential,asphalt,,,yes,,yes,way/22885885
Eway/22885885_34_R,N12d4974059_41d8935303,N12d4973308_41d8934798,0.008377,0.10,residential,asphalt,,,yes,,yes,way/22885885
Eway/22885903_0,N12d4974059_41d8935303,N12d4974841_41d8935808,0.008569,0.10,residential,asphalt,,,yes,,yes,way/22885903
Eway/22885903_0_R,N12d4974841_41d8935808,N12d4974059_41d8935303,0.008569,0.10,residential,asphalt,,,yes,,yes,way/22885903
Eway/22885903_1,N12d4974841_41d8935808,N12d4980055_41d8939178,0.057156,0.69,residential,asphalt,,,yes,,yes,way/22885903
Eway/22885903_1_R,N12d4980055_41d8939178,N12d4974841_41d8935808,0.057156,0.69,residential,asphalt,,,yes,,yes,way/22885903
Eway/22885903_2,N12d4980055_41d8939178,N12d4981045_41d8939817,0.010846,0.13,residential,asphalt,,,yes,,yes,way/22885903
Eway/22885903_2_R,N12d4981045_41d8939817,N12d4980055_41d8939178,0.010846,0.13,residential,asphalt,,,yes,,yes,way/22885903
Eway/22885903_3,N12d4981045_41d8939817,N12d4981481_41d8940099,0.004781,0.06,residential,asphalt,,,yes,,yes,way/22885903
Eway/22885903_3_R,N12d4981481_41d8940099,N12d4981045_41d8939817,0.004781,0.06,residential,asphalt,,,yes,,yes,way/22885903
Eway/22885903_4,N12d4981481_41d8940099,N12d4984597_41d8942112,0.034150,0.41,residential,asphalt,,,yes,,yes,way/22885903
Eway/22885903_4_R,N12d4984597_41d8942112,N12d4981481_41d8940099,0.034150,0.41,residential,asphalt,,,yes,,yes,way/22885903
Eway/22885903_5,N12d4984597_41d8942112,N12d4986917_41d8943612,0.025435,0.31,residential,asphalt,,,yes,,yes,way/22885903
Eway/22885903_5_R,N12d4986917_41d8943612,N12d4984597_41d8942112,0.025435,0.31,residential,asphalt,,,yes,,yes,way/22885903
Eway/22885903_6,N12d4986917_41d8943612,N12d4987468_41d8943968,0.006039,0.07,residential,asphalt,,,yes,,yes,way/22885903
Eway/22885903_6_R,N12d4987468_41d8943968,N12d4986917_41d8943612,0.006039,0.07,residential,asphalt,,,yes,,yes,way/22885903
Eway/22886002_0,N12d5010694_41d8935265,N12d5010257_41d8934991,0.004729,0.06,residential,asphalt,,yes,yes,,yes,way/22886002
Eway/22886002_1,N12d5010257_41d8934991,N12d5009840_41d8934693,0.004785,0.06,residential,asphalt,,yes,yes,,yes,way/22886002
Eway/22886002_2,N12d5009840_41d8934693,N12d5009408_41d8934311,0.005552,0.07,residential,asphalt,,yes,yes,,yes,way/22886002
Eway/22886002_3,N12d5009408_41d8934311,N12d4995530_41d8920595,0.190936,2.29,residential,asphalt,,yes,yes,,yes,way/22886002
Eway/22886002_4,N12d4995530_41d8920595,N12d4994767_41d8919843,0.010479,0.13,residential,asphalt,,yes,yes,,yes,way/22886002
Eway/22886002_5,N12d4994767_41d8919843,N12d4994220_41d8919314,0.007423,0.09,residential,asphalt,,yes,yes,,yes,way/22886002
Eway/22886002_6,N12d4994220_41d8919314,N12d4990869_41d8915759,0.048291,0.58,residential,asphalt,,yes,yes,,yes,way/22886002
Eway/22886002_7,N12d4990869_41d8915759,N12d4984144_41d8909320,0.090692,1.09,residential,asphalt,,yes,yes,,yes,way/22886002
Eway/22886002_8,N12d4984144_41d8909320,N12d4982919_41d8908344,0.014853,0.18,residential,asphalt,,yes,yes,,yes,way/22886002
Eway/22886026_0,N12d5002442_41d8950046,N12d5001776_41d8950060,0.005515,0.07,tertiary,asphalt,,,yes,,yes,way/22886026
Eway/22886026_0_R,N12d5001776_41d8950060,N12d5002442_41d8950046,0.005515,0.07,tertiary,asphalt,,,yes,,yes,way/22886026
Eway/22886026_1,N12d5001776_41d8950060,N12d5001114_41d8950085,0.005486,0.07,tertiary,asphalt,,,yes,,yes,way/22886026
Eway/22886026_1_R,N12d5001114_41d8950085,N12d5001776_41d8950060,0.005486,0.07,tertiary,asphalt,,,yes,,yes,way/22886026
Eway/22886026_2,N12d5001114_41d8950085,N12d4998484_41d8950128,0.021774,0.26,tertiary,asphalt,,,yes,,yes,way/22886026
Eway/22886026_2_R,N12d4998484_41d8950128,N12d5001114_41d8950085,0.021774,0.26,tertiary,asphalt,,,yes,,yes,way/22886026
Eway/22886033_0,N12d5012265_41d8936426,N12d5016078_41d8940299,0.053392,0.64,residential,asphalt,,yes,yes,,yes,way/22886033
Eway/22886033_1,N12d5016078_41d8940299,N12d5016449_41d8940676,0.005196,0.06,residential,asphalt,,yes,yes,,yes,way/22886033
Eway/22890419_0,N12d4943104_41d8878649,N12d4943990_41d8878472,0.007594,0.09,residential,,,yes,yes,,yes,way/22890419
Eway/22890419_1,N12d4943990_41d8878472,N12d4947678_41d8877854,0.031293,0.38,residential,,,yes,yes,,yes,way/22890419
Eway/22890428_0,N12d4959244_41d8875766,N12d4958816_41d8874390,0.015705,0.19,residential,,,yes,yes,,yes,way/22890428
Eway/22890428_1,N12d4958816_41d8874390,N12d4958390_41d8873105,0.014717,0.18,residential,,,yes,yes,,yes,way/22890428
Eway/22890428_2,N12d4958390_41d8873105,N12d4957689_41d8871082,0.023231,0.28,residential,,,yes,yes,,yes,way/22890428
Eway/22890428_3,N12d4957689_41d8871082,N12d4957527_41d8870785,0.003564,0.04,residential,,,yes,yes,,yes,way/22890428
Eway/22890428_4,N12d4957527_41d8870785,N12d4957262_41d8870527,0.003611,0.04,residential,,,yes,yes,,yes,way/22890428
Eway/22890428_5,N12d4957262_41d8870527,N12d4956883_41d8870137,0.005353,0.06,residential,,,yes,yes,,yes,way/22890428
Eway/22890428_6,N12d4956883_41d8870137,N12d4956640_41d8869829,0.003972,0.05,residential,,,yes,yes,,yes,way/22890428
Eway/22890428_7,N12d4956640_41d8869829,N12d4956484_41d8869549,0.003371,0.04,residential,,,yes,yes,,yes,way/22890428
Eway/22890428_8,N12d4956484_41d8869549,N12d4956203_41d8868729,0.009410,0.11,residential,,,yes,yes,,yes,way/22890428
Eway/22890428_9,N12d4956203_41d8868729,N12d4953933_41d8862229,0.074680,0.90,residential,,,yes,yes,,yes,way/22890428
Eway/22890428_10,N12d4953933_41d8862229,N12d4953847_41d8862105,0.001552,0.02,residential,,,yes,yes,,yes,way/22890428
Eway/22890428_11,N12d4953847_41d8862105,N12d4953734_41d8861998,0.001513,0.02,residential,,,yes,yes,,yes,way/22890428
Eway/22890428_12,N12d4953734_41d8861998,N12d4953618_41d8861920,0.001294,0.02,residential,,,yes,yes,,yes,way/22890428
Eway/22890428_13,N12d4953618_41d8861920,N12d4953481_41d8861866,0.001283,0.02,residential,,,yes,yes,,yes,way/22890428
Eway/22890428_14,N12d4953481_41d8861866,N12d4953215_41d8861804,0.002307,0.03,residential,,,yes,yes,,yes,way/22890428
Eway/22890428_15,N12d4953215_41d8861804,N12d4952969_41d8861776,0.002060,0.02,residential,,,yes,yes,,yes,way/22890428
Eway/22890428_16,N12d4952969_41d8861776,N12d4952258_41d8861795,0.005890,0.07,residential,,,yes,yes,,yes,way/22890428
Eway/22890428_17,N12d4952258_41d8861795,N12d4951617_41d8861812,0.005310,0.06,residential,,,yes,yes,,yes,way/22890428
Eway/22890482_0,N12d4956102_41d8853172,N12d4955425_41d8854462,0.015400,0.18,tertiary,,,,yes,,yes,way/22890482
Eway/22890482_0_R,N12d4955425_41d8854462,N12d4956102_41d8853172,0.015400,0.18,tertiary,,,,yes,,yes,way/22890482
Eway/22890482_1,N12d4955425_41d8854462,N12d4955260_41d8854743,0.003410,0.04,tertiary,,,,yes,,yes,way/22890482
Eway/22890482_1_R,N12d4955260_41d8854743,N12d4955425_41d8854462,0.003410,0.04,tertiary,,,,yes,,yes,way/22890482
Eway/22890785_0,N12d4971813_41d8829696,N12d4972879_41d8830264,0.010852,0.13,residential,asphalt,,yes,yes,,yes,way/22890785
Eway/22890785_1,N12d4972879_41d8830264,N12d4992137_41d8839819,0.191587,2.30,residential,asphalt,,yes,yes,,yes,way/22890785
Eway/22890785_2,N12d4992137_41d8839819,N12d5003307_41d8845392,0.111314,1.34,residential,asphalt,,yes,yes,,yes,way/22890785
Eway/22890785_3,N12d5003307_41d8845392,N12d5004111_41d8845791,0.007999,0.10,residential,asphalt,,yes,yes,,yes,way/22890785
Eway/22890790_0,N12d4994044_41d8831871,N12d4993560_41d8832372,0.006862,0.08,residential,asphalt,,yes,yes,,yes,way/22890790
Eway/22890790_1,N12d4993560_41d8832372,N12d4992287_41d8839028,0.074758,0.90,residential,asphalt,,yes,yes,,yes,way/22890790
Eway/22890790_2,N12d4992287_41d8839028,N12d4992233_41d8839399,0.004149,0.05,residential,asphalt,,yes,yes,,yes,way/22890790
Eway/22890790_3,N12d4992233_41d8839399,N12d4992137_41d8839819,0.004737,0.06,residential,asphalt,,yes,yes,,yes,way/22890790
Eway/22890835_0,N12d5004111_41d8845791,N12d5004577_41d8845220,0.007429,0.09,residential,asphalt,,yes,yes,,yes,way/22890835
Eway/22890835_1,N12d5004577_41d8845220,N12d5006995_41d8842284,0.038295,0.46,residential,asphalt,,yes,yes,,yes,way/22890835
Eway/22890835_2,N12d5006995_41d8842284,N12d5007207_41d8842020,0.003420,0.04,residential,asphalt,,yes,yes,,yes,way/22890835
Eway/22890835_3,N12d5007207_41d8842020,N12d5007705_41d8841397,0.008061,0.10,residential,asphalt,,yes,yes,,yes,way/22890835
Eway/22890844_0,N12d5020047_41d8841175,N12d5020694_41d8840876,0.006304,0.08,service,asphalt,private,,,,no,way/22890844
Eway/22890844_0_R,N12d5020694_41d8840876,N12d5020047_41d8841175,0.006304,0.08,service,asphalt,private,,,,no,way/22890844
Eway/22890844_1,N12d5020694_41d8840876,N12d5029698_41d8841390,0.074758,0.90,service,asphalt,private,,,,no,way/22890844
Eway/22890844_1_R,N12d5029698_41d8841390,N12d5020694_41d8840876,0.074758,0.90,service,asphalt,private,,,,no,way/22890844
Eway/22890844_2,N12d5029698_41d8841390,N12d5030772_41d8841453,0.008919,0.11,service,asphalt,private,,,,no,way/22890844
Eway/22890844_2_R,N12d5030772_41d8841453,N12d5029698_41d8841390,0.008919,0.11,service,asphalt,private,,,,no,way/22890844
Eway/22890845_0,N12d5014101_41d8845867,N12d5014704_41d8845391,0.007276,0.09,service,,private,,,,no,way/22890845
Eway/22890845_0_R,N12d5014704_41d8845391,N12d5014101_41d8845867,0.007276,0.09,service,,private,,,,no,way/22890845
Eway/22890845_1,N12d5014704_41d8845391,N12d5015059_41d8845111,0.004281,0.05,service,,private,,,,no,way/22890845
Eway/22890845_1_R,N12d5015059_41d8845111,N12d5014704_41d8845391,0.004281,0.05,service,,private,,,,no,way/22890845
Eway/22890845_2,N12d5015059_41d8845111,N12d5015266_41d8844948,0.002494,0.03,service,,private,,,,no,way/22890845
Eway/22890845_2_R,N12d5015266_41d8844948,N12d5015059_41d8845111,0.002494,0.03,service,,private,,,,no,way/22890845
Eway/22890845_3,N12d5015266_41d8844948,N12d5018292_41d8842560,0.036505,0.44,service,,private,,,,no,way/22890845
Eway/22890845_3_R,N12d5018292_41d8842560,N12d5015266_41d8844948,0.036505,0.44,service,,private,,,,no,way/22890845
Eway/22890845_4,N12d5018292_41d8842560,N12d5019000_41d8842001,0.008543,0.10,service,,private,,,,no,way/22890845
Eway/22890845_4_R,N12d5019000_41d8842001,N12d5018292_41d8842560,0.008543,0.10,service,,private,,,,no,way/22890845
Eway/22890845_5,N12d5019000_41d8842001,N12d5020047_41d8841175,0.012629,0.15,service,,private,,,,no,way/22890845
Eway/22890845_5_R,N12d5020047_41d8841175,N12d5019000_41d8842001,0.012629,0.15,service,,private,,,,no,way/22890845
Eway/22895646_0,N12d4986252_41d8907624,N12d4986408_41d8907017,0.006872,0.08,residential,,,no,yes,,yes,way/22895646
Eway/22895646_0_R,N12d4986408_41d8907017,N12d4986252_41d8907624,0.006872,0.08,residential,,,no,yes,,yes,way/22895646
